Year,Month,Day,HeatIndex
2022,7,23,26
2022,7,24,25
2022,7,25,25
2022,7,26,22
2022,7,27,22
2022,7,28,21
2022,7,29,22
2022,7,30,24
2022,7,31,23
2022,8,1,21
2022,8,2,22
2022,8,3,24
2022,8,4,22
2022,8,5,21
2022,8,6,20
2022,8,7,20
2022,8,8,17
2022,8,9,19
2022,8,10,23
2022,8,11,22
2022,8,12,23
2022,8,13,25
2022,8,14,21
2022,8,15,23
2022,8,16,21
2022,8,17,21
2022,8,18,20
2022,8,19,22
2022,8,20,25
2022,8,21,22
2022,8,22,21
2022,8,23,20
2022,8,24,19
2022,8,25,24
2022,8,26,25
2022,8,27,24
2022,8,28,26
2022,8,29,22
2022,8,30,25
2022,8,31,22
2022,9,1,23
2022,9,2,19
2022,9,3,19
2022,9,4,19
2022,9,5,21
2022,9,6,23
2022,9,7,24
2022,9,8,24
2022,9,9,24
2022,9,10,23
2022,9,11,23
2022,9,12,22
2022,9,13,21
2022,9,14,22
2022,9,15,23
2022,9,16,22
2022,9,17,21
2022,9,18,20
2022,9,19,22
2022,9,20,22
2022,9,21,21
2022,9,22,22
2022,9,23,22
2022,9,24,24
2022,9,25,23
2022,9,26,20
2022,9,27,23
2022,9,28,23
2022,9,29,23
2022,9,30,24
2022,10,1,25
2022,10,2,23
2022,10,3,22
2022,10,4,24
2022,10,5,25
2022,10,6,25
2022,10,7,25
2022,10,8,24
2022,10,9,23
2022,10,10,22
2022,10,11,22
2022,10,12,21
2022,10,13,25
2022,10,14,23
2022,10,15,23
2022,10,16,19
2022,10,17,22
2022,10,18,23
2022,10,19,22
2022,10,20,21
2022,10,21,22
2022,10,22,25
2022,10,23,25
2022,10,24,24
2022,10,25,21
2022,10,26,24
2022,10,27,25
2022,10,28,24
2022,10,29,20
2022,10,30,19
2022,10,31,19
2022,11,1,21
2022,11,2,24
2022,11,3,23
2022,11,4,23
2022,11,5,23
2022,11,6,25
2022,11,7,25
2022,11,8,23
2022,11,9,24
2022,11,10,25
2022,11,11,25
2022,11,12,26
2022,11,13,25
2022,11,14,26
2022,11,15,26
2022,11,16,25
2022,11,17,24
2022,11,18,23
2022,11,19,24
2022,11,20,24
2022,11,21,20
2022,11,22,23
2022,11,23,23
2022,11,24,25
2022,11,25,24
2022,11,26,26
2022,11,27,24
2022,11,28,26
2022,11,29,26
2022,11,30,26
2022,12,1,24
2022,12,2,24
2022,12,3,24
2022,12,4,24
2022,12,5,24
2022,12,6,24
2022,12,7,21
2022,12,8,23
2022,12,9,25
2022,12,10,21
2022,12,11,22
2022,12,12,21
2022,12,13,24
2022,12,14,23
2022,12,15,23
2022,12,16,24
2022,12,17,24
2022,12,18,23
2022,12,19,22
2022,12,20,23
2022,12,21,23
2022,12,22,21
2022,12,23,20
2022,12,24,20
2022,12,25,18
2022,12,26,17
2022,12,27,18
2022,12,28,22
2022,12,29,22
2022,12,30,23
2022,12,31,24
2023,1,1,24
2023,1,2,24
2023,1,3,21
2023,1,4,22
2023,1,5,21
2023,1,6,18
2023,1,7,21
2023,1,8,21
2023,1,9,23
2023,1,10,21
2023,1,11,21
2023,1,12,24
2023,1,13,22
2023,1,14,25
2023,1,15,24
2023,1,16,21
2023,1,17,23
2023,1,18,22
2023,1,19,25
2023,1,20,24
2023,1,21,24
2023,1,22,22
2023,1,23,25
2023,1,24,24
2023,1,25,21
2023,1,26,23
2023,1,27,24
2023,1,28,22
2023,1,29,21
2023,1,30,22
2023,1,31,23
2023,2,1,24
2023,2,2,24
2023,2,3,23
2023,2,4,23
2023,2,5,23
2023,2,6,24
2023,2,7,24
2023,2,8,23
2023,2,9,24
2023,2,10,25
2023,2,11,24
2023,2,12,26
2023,2,13,24
2023,2,14,24
2023,2,15,23
2023,2,16,21
2023,2,17,22
2023,2,18,22
2023,2,19,22
2023,2,20,22
2023,2,21,21
2023,2,22,22
2023,2,23,22
2023,2,24,25
2023,2,25,24
2023,2,26,24
2023,2,27,22
2023,2,28,24
2023,3,1,25
2023,3,2,23
2023,3,3,21
2023,3,4,21
2023,3,5,22
2023,3,6,22
2023,3,7,22
2023,3,8,23
2023,3,9,21
2023,3,10,22
2023,3,11,20
2023,3,12,21
2023,3,13,20
2023,3,14,22
2023,3,15,25
2023,3,16,24
2023,3,17,25
2023,3,18,25
2023,3,19,23
2023,3,20,26
2023,3,21,26
2023,3,22,29
2023,3,23,29
2023,3,24,26
2023,3,25,26
2023,3,26,25
2023,3,27,27
2023,3,28,27
2023,3,29,23
2023,3,30,25
2023,3,31,26
2023,4,1,26
2023,4,2,26
2023,4,3,25
2023,4,4,24
2023,4,5,24
2023,4,6,23
2023,4,7,26
2023,4,8,24
2023,4,9,24
2023,4,10,24
2023,4,11,25
2023,4,12,25
2023,4,13,26
2023,4,14,23
2023,4,15,24
2023,4,16,25
2023,4,17,25
2023,4,18,26
2023,4,19,27
2023,4,20,29
2023,4,21,27
2023,4,22,27
2023,4,23,24
2023,4,24,25
2023,4,25,24
2023,4,26,25
2023,4,27,26
2023,4,28,26
2023,4,29,28
2023,4,30,28
2023,5,1,27
2023,5,2,26
2023,5,3,27
2023,5,4,26
2023,5,5,24
2023,5,6,28
2023,5,7,27
2023,5,8,25
2023,5,9,26
2023,5,10,25
2023,5,11,25
2023,5,12,26
2023,5,13,26
2023,5,14,27
2023,5,15,27
2023,5,16,24
2023,5,17,25
2023,5,18,26
2023,5,19,25
2023,5,20,25
2023,5,21,26
2023,5,22,24
2023,5,23,25
2023,5,24,27
2023,5,25,24
2023,5,26,25
2023,5,27,24
2023,5,28,26
2023,5,29,23
2023,5,30,20
2023,5,31,19
2023,6,1,20
2023,6,2,25
2023,6,3,23
2023,6,4,24
2023,6,5,25
2023,6,6,25
2023,6,7,24
2023,6,8,25
2023,6,9,25
2023,6,10,22
2023,6,11,19
2023,6,12,20
2023,6,13,20
2023,6,14,23
2023,6,15,26
2023,6,16,26
2023,6,17,25
2023,6,18,25
2023,6,19,25
2023,6,20,25
2023,6,21,25
2023,6,22,26
2023,6,23,25
2023,6,24,25
2023,6,25,23
2023,6,26,26
2023,6,27,24
2023,6,28,24
2023,6,29,24
2023,6,30,25
2023,7,1,25
2023,7,2,24
2023,7,3,22
2023,7,4,24
2023,7,5,25
2023,7,6,24
2023,7,7,26
2023,7,8,25
2023,7,9,28
2023,7,10,27
2023,7,11,25
2023,7,12,25
2023,7,13,23
2023,7,14,23
2023,7,15,25
2023,7,16,24
2023,7,17,25
2023,7,18,23
2023,7,19,21
2023,7,20,20
2023,7,21,20
2023,7,22,19
2023,7,23,20
2023,7,24,20
2023,7,25,19
2023,7,26,19
2023,7,27,19
2023,7,28,20
2023,7,29,21
2023,7,30,20
2023,7,31,21
2023,8,1,20
2023,8,2,20
2023,8,3,19
2023,8,4,19
2023,8,5,20
2023,8,6,20
2023,8,7,20
2023,8,8,23
2023,8,9,24
2023,8,10,23
2023,8,11,22
2023,8,12,23
2023,8,13,23
2023,8,14,24
2023,8,15,21
2023,8,16,22
2023,8,17,25
2023,8,18,24
2023,8,19,23
2023,8,20,24
2023,8,21,23
2023,8,22,25
2023,8,23,24
2023,8,24,23
2023,8,25,24
2023,8,26,24
2023,8,27,23
2023,8,28,26
2023,8,29,24
2023,8,30,24
2023,8,31,25
2023,9,1,21
2023,9,2,24
2023,9,3,22
2023,9,4,21
2023,9,5,23
2023,9,6,25
2023,9,7,24
2023,9,8,20
2023,9,9,25
2023,9,10,22
2023,9,11,18
2023,9,12,19
2023,9,13,23
2023,9,14,25
2023,9,15,23
2023,9,16,24
2023,9,17,24
2023,9,18,26
2023,9,19,24
2023,9,20,24
2023,9,21,25
2023,9,22,27
2023,9,23,27
2023,9,24,25
2023,9,25,24
2023,9,26,25
2023,9,27,24
2023,9,28,26
2023,9,29,25
2023,9,30,25
2023,10,1,24
2023,10,2,23
2023,10,3,25
2023,10,4,24
2023,10,5,22
2023,10,6,23
2023,10,7,21
2023,10,8,23
2023,10,9,24
2023,10,10,24
2023,10,11,19
2023,10,12,18
2023,10,13,21
2023,10,14,22
2023,10,15,22
2023,10,16,25
2023,10,17,25
2023,10,18,26
2023,10,19,24
2023,10,20,25
2023,10,21,24
2023,10,22,24
2023,10,23,24
2023,10,24,22
2023,10,25,24
2023,10,26,23
2023,10,27,26
2023,10,28,24
2023,10,29,24
2023,10,30,24
2023,10,31,24
2023,11,1,25
2023,11,2,25
2023,11,3,25
2023,11,4,25
2023,11,5,26
2023,11,6,25
2023,11,7,26
2023,11,8,25
2023,11,9,26
2023,11,10,23
2023,11,11,24
2023,11,12,24
2023,11,13,25
2023,11,14,23
2023,11,15,23
2023,11,16,24
2023,11,17,25
2023,11,18,25
2023,11,19,24
2023,11,20,25
2023,11,21,23
2023,11,22,22
2023,11,23,24
2023,11,24,25
2023,11,25,23
2023,11,26,24
2023,11,27,23
2023,11,28,26
2023,11,29,25
2023,11,30,23
2023,12,1,23
2023,12,2,21
2023,12,3,19
2023,12,4,21
2023,12,5,21
2023,12,6,21
2023,12,7,21
2023,12,8,23
2023,12,9,22
2023,12,10,22
2023,12,11,24
2023,12,12,24
2023,12,13,22
2023,12,14,22
2023,12,15,24
2023,12,16,25
2023,12,17,24
2023,12,18,22
2023,12,19,20
2023,12,20,24
2023,12,21,25
2023,12,22,23
2023,12,23,23
2023,12,24,27
2023,12,25,24
2023,12,26,23
2023,12,27,19
2023,12,28,22
2023,12,29,21
2023,12,30,24
2023,12,31,22
